id,problem
1073bph,"In the expansion of (cid:16)$x^3+$y (cid:17)15 , what is the exponent on y in the term that has no factors of$x^2$x?"
1074bpi,"When we were preparing this test, we lost the question that went with these answers. Fortu- nately,sincetheremustbeexactlyonecorrectanswerforanyquestion,youcandecidewhich one answer below is true."
1075bpj,log 9$\cdot$log$=$1 5 27 5
1076bpk,"If$sin^2\theta$$=$1, what is 72cos(2\theta)? 3"
1077bpl,"Find the number of solutions of the equation$log\sqrt$$(1+cosx)=2$2sinx on the interval [0,2\pi)."
1078bpm,Consider the four functions:$f(x)=log$x 7$g(x)=log$(-x) 7$h(x)=log$x 1 7$k(x)=log$(-x) 1 7$l(x)=-log$x 1 7 Which of these functions are increasing on their domain?
1079bpn,Let N$=223374.$How many factors of$N^2$are less than N but not factors of N?
1080bpo,Give the exact value of sin \pi . 10 (cid:112)$\sqrt$$\sqrt$(cid:112)$\sqrt$$\sqrt{10}+2$5 ( 5-1) 10+2 5 5-1
1081bpp,"An infinite string of digits is formed by writing odd numbers in a row in the following way: you start with one 1, followed by three 3's, then five 5's, seven 7's, then nine 9's, eleven 11's etc. The beginning of the string is 13335555577.... What is the 2016th digit in the string?"
1082bpq,The sum of the solutions of the equation:$2(2x)+16(2-x)=33$is
1083bpr,"AnumberX$ischosenatrandomfromthefirst100termsofthearithmeticsequence^2,5,8,...,$and another number Y is chosen at random from the first 100 terms of the arithmetic se- quence 3,7,11,.... Find P(X$=Y).$"
1084bps,"A writes to B and does not receive an answer. Assuming that one of every n letters sent is lost in the mail, find the probability that B received the letter. Assume that B would have answered the letter if he had received it. n n-1 1 n-1 n n-1"
1085bpt,"In a survey of customer satisfactions, participants are asked to give a score of 1, 2, 3, or 4 to each of 6 questions. If participants are instructed not to give the same numerical score to more than 4 questions, how many responses are possible?"
1086bpu,Find the value of the product 1- 1 1- 1 1- 1$\cdot\cdot\cdot$1- 1 . 22 32 42$n^2$
1087bpv,"Let x and y be real numbers such that x+y$=$3, and$x^3$$+y^3$$=$117. What is the value of$x^2+y^2$?"
1088bpw,Whatistheexactvalueof (forallvaluesofα suchthattheaboveexpression sin(2α)cos(α) is defined)?
1089bpx,Threefairdicearerolled. Whatistheprobabilitythattheproductofthethreeoutcomesisa prime number? Recall that 1 is not considered to be prime.
1090bpy,What is the sum of the digits of all numbers from 1 to 1000?
1091bpz,"In order that 1651817N833536 equal 20164, the letter N should be replaced by the digit"
1092bqa,A trapezoid has bases a and
1093bqb,"The lengths of the legs of a right triangle are 15 and 20, respectively. What is the distance from the center of the circle inscribed in the triangle to the altitude of the triangle towards the hypotenuse?$\sqrt$$\sqrt$"
1094bqc,Simplify (cid:116) + - cosα for$0\le$α$\le^2\pi.$2 2 2 2 (cid:18) (cid:19) \pi α
1095bqd,$ln(tan^1$◦$)+ln(tan^2$◦$)+\cdot\cdot\cdot+ln(tan^88$◦$)+ln(tan^89$◦$)=$$\sqrt$
1096bqe,Find the sum of all positive 2 digit integers that are divisible by each of their digits.
1097bqf,Which of the following is not equal to sin-1$sin^46\pi$? 7
1098bqg,"In the expansion of (cid:16)$x^3+$y (cid:17)15 , what is the exponent on y in the term that has no factors of$x^2$x?"
1099bqh,"When we were preparing this test, we lost the question that went with these answers. Fortu- nately,sincetheremustbeexactlyonecorrectanswerforanyquestion,youcandecidewhich one answer below is true."
1100bqi,log 9$\cdot$log$=$1 5 27 5
1101bqj,"If$sin^2\theta$$=$1, what is 72cos(2\theta)? 3"
1102bqk,"Find the number of solutions of the equation$log\sqrt$$(1+cosx)=2$2sinx on the interval [0,2\pi)."
1103bql,Consider the four functions:$f(x)=log$x 7$g(x)=log$(-x) 7$h(x)=log$x 1 7$k(x)=log$(-x) 1 7$l(x)=-log$x 1 7 Which of these functions are increasing on their domain?
1104bqm,Let N$=223374.$How many factors of$N^2$are less than N but not factors of N?
1105bqn,Give the exact value of sin \pi . 10 (cid:112)$\sqrt$$\sqrt$(cid:112)$\sqrt$$\sqrt{10}+2$5 ( 5-1) 10+2 5 5-1
1106bqo,"An infinite string of digits is formed by writing odd numbers in a row in the following way: you start with one 1, followed by three 3's, then five 5's, seven 7's, then nine 9's, eleven 11's etc. The beginning of the string is 13335555577.... What is the 2016th digit in the string?"
1107bqp,The sum of the solutions of the equation:$2(2x)+16(2-x)=33$is
1108bqq,"AnumberX$ischosenatrandomfromthefirst100termsofthearithmeticsequence^2,5,8,...,$and another number Y is chosen at random from the first 100 terms of the arithmetic se- quence 3,7,11,.... Find P(X$=Y).$"
1109bqr,"A writes to B and does not receive an answer. Assuming that one of every n letters sent is lost in the mail, find the probability that B received the letter. Assume that B would have answered the letter if he had received it. n n-1 1 n-1 n n-1"
1110bqs,"In a survey of customer satisfactions, participants are asked to give a score of 1, 2, 3, or 4 to each of 6 questions. If participants are instructed not to give the same numerical score to more than 4 questions, how many responses are possible?"
1111bqt,What is the last (least significant) digit of 22017?
1112bqu,How many integers between 1 and 2017 are divisible by 5 but not 10?
1113bqv,GivenparallelogramABCD (asshown)withareaofABCD$=$B C 24 and diagonals AC and BD intersecting at point Y. The pointM liesonAD sothattheareaof(cid:4)ABM isequaltothe area of (cid:4)MBD. What is the area of MYCD? Y X
1114bqw,Find 2017 (cid:88) ik$k=1$where$i^2$$=-1.$
1115bqx,"Johnny,DeeDee,Joey,Tommy,andMarkyareinaband. Thesumsoftheagesofeachgroup of four of them are 132, 138, 113, 131, and 126. What is the age of the oldest of the band members?"
1116bqy,"Determine the number of positive divisors of 18,800 that are divisible by 235."
1117bqz,The sum of the radii of two circles is 10 cm. The circumference of the larger circle is 3 cm greater than the circumference of the smaller circle. Determine the difference between the area of the larger circle and the area of the smaller circle.
1118bra,"The sides a, b, and c of a triangle satisfy a+ b$=$"
1119brb,"If the operation ∗ is defined for all positive real numbers x and y by x∗y$=$x+y, which of xy the following must be true for positive x, y, and z? I. x∗$x=$2 x II. x∗y$=y$∗x III. x∗(y ∗$z)=(x$∗y)∗z"
1120brc,"Two people who work full time and one who works half time are to work together on a project, but their total time allotted to the project is to be the equivalent to one and a half full time work days. If one of the full time workers is budgeted to give half of his work day to the project, and the other is budgeted to give one third of his work day, what part of the half-time worker's day should be given to the project?"
1121brd,"$Iffouroutoffivenumbershaveasumof349andtheaverageofthefivenumbersis^70,find$the fifth number."
1122bre,"Elmer drives from Springfield to Lafayette in three hours. Bugs takes a route that is five miles shorter and gets there in half the time. If r is the average rate for Elmer, which of the following is the average rate for Bugs in terms of r?"
1123brf,If a(cid:$54)=b$and$1/x+1/a=1/b$then$x=$
1124brg,If$3x^2-4x+5=0$then (x-2/3)2$=$
1125brh,"Howmanyintersectionpointsdoesthegraphofy$=x^2$havewiththecirclecenteredat(0,3) with radius 2."
1126bri,27/6-22/3$=$$\sqrt$$\sqrt$$\sqrt$$\sqrt$$\sqrt$
1127brj,"A collection of centipedes (100 legs), spiders (8 legs) and worms (no legs) has 224 legs and 28 heads, how many worms are there, if there is at least one of each?"
1128brk,"Abby, Benny, and Louie together have 100 pennies. If Abby had six times as many as she has now and Benny had one third as many as he has now, there would still be 100 pennies. Louie says, ``It's not fair, I have fewer than 30.'' How many pennies does Louie have?"
1129brl,"Find the sum of the integers in the arithmetic sequence 11,28,45,62,...,2017"
1130brm,"If the lines ax+by$=7$and ax-by$=9$intersect at (1,2), what are a and b, respectively?"
1131brn,"IfAB$isanumberwithdigits(inbase^10)A$andB,suchthatwhenweplaceadecimalpoint between the digits we obtain one-third of the original number minus 14, what is AB?"
1132bro,"In a certain class, 60% of students have competed in Math Olympics and 35% of students partipatedinthePhysicsMarathon.$Exactly^10$%ofstudentsdidboth. Whatpercentagehave done neither?"
1133brp,"When you divide a number by 210, you get 11. What do you get when you divide the same number by 14?"
1134brq,"MathOlympicshasdecidedtobranchintothesnackindustry. Itsellstwoproducts,Pythagorean Peanut Mix, containing 35% granola by weight, and Gauss Granola Mix, containing 85% gra- nola by weight. A customer wants a special mixture that contains 65% granola by weight. If they want 10 pounds of the mixture, how many pounds of each product is required?"
1135brr,"KennyandMeghenfoundacooldartboardatagaragesale. Itwas awhitecircleinwhichtherewasinscribedablacksquare,inwhich therewasaninscribedwhitecircle,inwhichtherewasinscribeda black square, as shown. They were having a debate whether there was more black than white on the dartboard. Meghen said there wasmorewhitebutKennywassuretheblackareawasmuchlarger.$Hethoughtthattheblackareawasatleast^1.5timeslargerthanthe$white area. Rich, who was also shopping at the same garage sale, thoughtthattheblackareawaslargerthanthewhitearea,butless$than^1.5timeslarger.$Thesellerclaimedthetwoareaswereequal. Which one of them was right?"
1136brs,What is the last (least significant) digit of 22017?
1137brt,How many integers between 1 and 2017 are divisible by 5 but not 10?
1138bru,GivenparallelogramABCD (asshown)withareaofABCD$=$B C 24 and diagonals AC and BD intersecting at point Y. The pointM liesonAD sothattheareaof(cid:4)ABM isequaltothe area of (cid:4)MBD. What is the area of MYCD? Y X
1139brv,Find 2017 (cid:88) ik$k=1$where$i^2$$=-1.$
1140brw,"Johnny,DeeDee,Joey,Tommy,andMarkyareinaband. Thesumsoftheagesofeachgroup of four of them are 132, 138, 113, 131, and 126. What is the age of the oldest of the band members?"
1141brx,"Determine the number of positive divisors of 18,800 that are divisible by 235."
1142bry,The sum of the radii of two circles is 10 cm. The circumference of the larger circle is 3 cm greater than the circumference of the smaller circle. Determine the difference between the area of the larger circle and the area of the smaller circle.
1143brz,"The sides a, b, and c of a triangle satisfy a+ b$=$"
1144bsa,"If the operation ∗ is defined for all positive real numbers x and y by x∗y$=$x+y, which of xy the following must be true for positive x, y, and z? I. x∗$x=$2 x II. x∗y$=y$∗x III. x∗(y ∗$z)=(x$∗y)∗z"
1145bsb,"Two people who work full time and one who works half time are to work together on a project, but their total time allotted to the project is to be the equivalent to one and a half full time work days. If one of the full time workers is budgeted to give half of his work day to the project, and the other is budgeted to give one third of his work day, what part of the half-time worker's day should be given to the project?"
1146bsc,"$Iffouroutoffivenumbershaveasumof349andtheaverageofthefivenumbersis^70,find$the fifth number."
1147bsd,"Elmer drives from Springfield to Lafayette in three hours. Bugs takes a route that is five miles shorter and gets there in half the time. If r is the average rate for Elmer, which of the following is the average rate for Bugs in terms of r?"
1148bse,If a(cid:$54)=b$and$1/x+1/a=1/b$then$x=$
1149bsf,If$3x^2-4x+5=0$then (x-2/3)2$=$
1150bsg,"Howmanyintersectionpointsdoesthegraphofy$=x^2$havewiththecirclecenteredat(0,3) with radius 2."
1151bsh,27/6-22/3$=$$\sqrt$$\sqrt$$\sqrt$$\sqrt$$\sqrt$
1152bsi,"A collection of centipedes (100 legs), spiders (8 legs) and worms (no legs) has 224 legs and 28 heads, how many worms are there, if there is at least one of each?"
1153bsj,"So there are two centipedes, leaving 24 legs for 3 spiders.$28-2-3=23$worms."
1154bsk,"Abby, Benny, and Louie together have 100 pennies. If Abby had six times as many as she has now and Benny had one third as many as he has now, there would still be 100 pennies. Louie says, ``It's not fair, I have fewer than 30.'' How many pennies does Louie have?"
1155bsl,"Find the sum of the integers in the arithmetic sequence 11,28,45,62,...,2017"
1156bsm,"If the lines ax+by$=7$and ax-by$=9$intersect at (1,2), what are a and b, respectively?"
1157bsn,"IfAB$isanumberwithdigits(inbase^10)A$andB,suchthatwhenweplaceadecimalpoint between the digits we obtain one-third of the original number minus 14, what is AB?"
1158bso,"In a certain class, 60% of students have competed in Math Olympics and 35% of students partipatedinthePhysicsMarathon.$Exactly^10$%ofstudentsdidboth. Whatpercentagehave done neither?"
1159bsp,"When you divide a number by 210, you get 11. What do you get when you divide the same number by 14?"
1160bsq,"MathOlympicshasdecidedtobranchintothesnackindustry. Itsellstwoproducts,Pythagorean Peanut Mix, containing 35% granola by weight, and Gauss Granola Mix, containing 85% gra- nola by weight. A customer wants a special mixture that contains 65% granola by weight. If they want 10 pounds of the mixture, how many pounds of each product is required?"
1161bsr,"KennyandMeghenfoundacooldartboardatagaragesale. Itwas awhitecircleinwhichtherewasinscribedablacksquare,inwhich therewasaninscribedwhitecircle,inwhichtherewasinscribeda black square, as shown. They were having a debate whether there was more black than white on the dartboard. Meghen said there wasmorewhitebutKennywassuretheblackareawasmuchlarger.$Hethoughtthattheblackareawasatleast^1.5timeslargerthanthe$white area. Rich, who was also shopping at the same garage sale, thoughtthattheblackareawaslargerthanthewhitearea,butless$than^1.5timeslarger.$Thesellerclaimedthetwoareaswereequal. Which one of them was right?"
